Açao Orçamentária;Categoria de Programação;Unidade Administrativa;Despesa Agregada;Plano Interno;GND;Elemento;Subelemento;Item de Despesa;Proposta UA-1;Proposta Final
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;EJE - ESCOLA JUDICIARIA ELEITORAL;COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;EDF FORCCID;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.23 - UNIFORMES, TECIDOS E AVIAMENTOS;CAMISETAS;800,00;800,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;EJE - ESCOLA JUDICIARIA ELEITORAL;COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;EDF FORCCID;33 - OUTRAS DESPESAS CORRENTES;33.90.32 - MATERIAL DE DISTRIBUIÇÃO GRATUITA;3390.32.09 - MATERIAL PARA DIVULGAÇÃO;CAMISETAS;10.400,00;10.400,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;EJE - ESCOLA JUDICIARIA ELEITORAL;COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;EDF FORCCID;33 - OUTRAS DESPESAS CORRENTES;33.90.32 - MATERIAL DE DISTRIBUIÇÃO GRATUITA;3390.32.09 - MATERIAL PARA DIVULGAÇÃO;CARTAZES;5.000,00;5.000,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;EJE - ESCOLA JUDICIARIA ELEITORAL;COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;EDF FORCCID;33 - OUTRAS DESPESAS CORRENTES;33.90.32 - MATERIAL DE DISTRIBUIÇÃO GRATUITA;3390.32.09 - MATERIAL PARA DIVULGAÇÃO;CARTILHAS;15.800,00;15.800,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;EJE - ESCOLA JUDICIARIA ELEITORAL;COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;EDF FORCCID;33 - OUTRAS DESPESAS CORRENTES;33.90.32 - MATERIAL DE DISTRIBUIÇÃO GRATUITA;3390.32.09 - MATERIAL PARA DIVULGAÇÃO;PORTA-TÍTULO DE ELEITOR;6.000,00;6.000,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;EJE - ESCOLA JUDICIARIA ELEITORAL;COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;EDF FORCCID;33 - OUTRAS DESPESAS CORRENTES;33.90.32 - MATERIAL DE DISTRIBUIÇÃO GRATUITA;3390.32.09 - MATERIAL PARA DIVULGAÇÃO;TÍTULO DE ELEITOR;6.000,00;6.000,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;EJE - ESCOLA JUDICIARIA ELEITORAL;COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;EDF FORCCID;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.92 - SERVIÇOS DE PUBLICIDADE INSTITUCIONAL;SERVIÇOS DE FILMAGEM, PRODUÇÃO E EDIÇÃO DE VÍDEOS;6.000,00;6.000,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;SECOS - SEÇÃO DE COMUNICAÇÃO;COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;EDF FORCCID;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.16 - MATERIAL DE EXPEDIENTE;MATERIAL DE EXPEDIENTE;0,00;10.000,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;SECOS - SEÇÃO DE COMUNICAÇÃO;COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;EDF FORCCID;33 - OUTRAS DESPESAS CORRENTES;33.90.32 - MATERIAL DE DISTRIBUIÇÃO GRATUITA;3390.32.09 - MATERIAL PARA DIVULGAÇÃO;CARTILHAS;0,00;10.000,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;SECOS - SEÇÃO DE COMUNICAÇÃO;COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;EDF FORCCID;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.63 - SERVIÇOS GRÁFICOS;SERVIÇOS GERAIS DE IMPRESSÃO;0,00;10.000,00
TOTAL;;;;;;;;;19.964.448,11;13.309.601,07
