Açao Orçamentária;Categoria de Programação;Unidade Administrativa;Despesa Agregada;Plano Interno;GND;Elemento;Subelemento;Item de Despesa;Proposta UA-1;Proposta Final
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.10 - MATERIAL ODONTOLÓGICO;TAÇAS DE BORRACHA;108,00;108,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.10 - MATERIAL ODONTOLÓGICO;TESOURA CIRÚRGICA CURVA OFTÁLMICA INOX, 11 CM;196,00;196,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.10 - MATERIAL ODONTOLÓGICO;VERNIZ CAVITÁRIO COMUM;22,50;22,50
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.10 - MATERIAL ODONTOLÓGICO;VERNIZ FORRADOR DE CAVIDADE 15 ML;13,60;13,60
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.36 - MATERIAL HOSPITALAR;ANESTÉSICO XYLOCAINA SPRAY COM 50 G;55,60;55,60
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.36 - MATERIAL HOSPITALAR;ATADURA DE CREPON;228,00;228,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.36 - MATERIAL HOSPITALAR;BISTURI ELÉTRICO;720,00;720,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.36 - MATERIAL HOSPITALAR;CABO DE BISTURI;62,00;62,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.36 - MATERIAL HOSPITALAR;ESPATULA DE MADEIRA;182,40;182,40
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.36 - MATERIAL HOSPITALAR;LÂMINA DE BISTURI   DIVERSAS;8,80;8,80
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.36 - MATERIAL HOSPITALAR;MATERIAL HOSPITALAR DIVERSOS;3.163,20;3.163,20
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.36 - MATERIAL HOSPITALAR;MEDICAMENTOS;7.452,90;7.452,90
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.36 - MATERIAL HOSPITALAR;PINÇA HEMOSTATICA CURVA EM INOX;656,64;656,64
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.36 - MATERIAL HOSPITALAR;PORTA AGULHAS;64,40;64,40
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.36 - MATERIAL HOSPITALAR;ROLETE DE ALGODÃO;26,00;26,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.36 - MATERIAL HOSPITALAR;SELANTE DE SULCOS E CICATRICULAS;89,00;89,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.36 - MATERIAL HOSPITALAR;SOLUÇÃO EVIDENCIADORA DE CARIE;76,00;76,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.36 - MATERIAL HOSPITALAR;SONDA ENDOTRAQUEAL;398,00;398,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO MÉDICO E ODONTOLOGICO;AMO MATMEDO;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.36 - MATERIAL HOSPITALAR;TESOURA CIRURGICA MAYO;42,40;42,40
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;ALCOOL EM GEL;528,00;528,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;ÁLCOOL ISOPROPÍLICO;259,86;259,86
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;BALDE DE PLÁSTICO 12L;417,60;417,60
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;CAPACHO;1.020,00;1.020,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;CESTO DE LIXO EM POLIPROPILENO;1.004,12;1.004,12
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;DESINFETANTE LIQUIDO;1.753,60;1.753,60
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;DISCO LAVAR;1.547,84;1.547,84
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;ESPONJA DE AÇO;975,78;975,78
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;ESPONJA DE FIBRA;308,00;308,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;ESPONJA DUPLA FACE;268,09;268,09
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;LIMPADOR P/ VASO SANITARIO C/ BICO APLICADOR ANATOMICO;3.229,20;3.229,20
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZAÇÃO;89.346,21;34.346,21
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;NEUTRALIZADOR DE ODORES AEROSOL;1.512,00;1.512,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;PANO DE CHÃO;2.766,70;2.766,70
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;REMOVEDOR USO GERAL;793,50;793,50
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;RODO DE 30 CM;65,70;65,70
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;RODO SIMPLES GRANDE;214,50;214,50
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;RODO SIMPLES PEQUENO;293,82;293,82
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;SABAO DE COCO EM BARRA;334,56;334,56
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;SABÃO EM PÓ;1.804,38;1.804,38
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;SABONETE EM BARRA;79,05;79,05
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;SABONETE LÍQUIDO;3.908,80;3.908,80
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;SACO DESCARTAVEL P/ ABSORVENTE HIGIENICO;815,75;815,75
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;LIMPEZA E CONSERVAÇÃO;AIEF LIMPEZ;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;VASSOURA PARA VASO SANITARIO;59,92;59,92
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MANUTENÇÃO PREDIAL;AIEF MANPRE;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.24 - MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS;ARAME DE FERRO GALVANIZADO;27,00;27,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MANUTENÇÃO PREDIAL;AIEF MANPRE;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.24 - MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS;BRAÇADEIRA DIVERSAS;237,50;237,50
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MANUTENÇÃO PREDIAL;AIEF MANPRE;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.24 - MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS;BUCHA COM ARRUELA;105,00;105,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MANUTENÇÃO PREDIAL;AIEF MANPRE;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.24 - MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS;BUCHA E PARAFUSO;213,00;213,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MANUTENÇÃO PREDIAL;AIEF MANPRE;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.24 - MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS;BUCHA SOLDÁVEL;1.434,00;1.434,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MANUTENÇÃO PREDIAL;AIEF MANPRE;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.24 - MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS;CANO DE PVC;514,14;514,14
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MANUTENÇÃO PREDIAL;AIEF MANPRE;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.24 - MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS;COLA TIPO VEDA JUNTA;220,14;220,14
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MANUTENÇÃO PREDIAL;AIEF MANPRE;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.24 - MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS;DUCHA HIGIENICA;4.069,58;4.069,58
