Açao Orçamentária;Categoria de Programação;Unidade Administrativa;Despesa Agregada;Plano Interno;GND;Elemento;Subelemento;Item de Despesa;Proposta UA-1;Proposta Final
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;STI - SECRETARIA DE TECNOLOGIA DA INFORMAÇAO;EQUIPAMENTOS DE INFORMÁTICA;AREA INFORM;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;UNIDADE DE GRAVAÇÃO DE BACKUP;150.000,00;0,00
02.128.0570.4091.0001 - CAPACITAÇÃO DE RECURSOS HUMANOS DA JUSTIÇA ELEITORAL - NACIONAL;AÇÃO ESTRATÉGICA;SGP - SECRETARIA DE GESTAO DE PESSOAS;CAPACITAÇÃO E APERFEIÇOAMENTO DE SERVIDORES DA JUSTIÇA ELEITORAL DO DISTRITO FEDERAL;EDF RHTINTE;33 - OUTRAS DESPESAS CORRENTES;33.90.14 - DIÁRIAS - CIVIL;3390.14.14 - DIARIAS NO PAIS;DIÁRIAS;0,00;12.000,00
02.128.0570.4091.0001 - CAPACITAÇÃO DE RECURSOS HUMANOS DA JUSTIÇA ELEITORAL - NACIONAL;AÇÃO ESTRATÉGICA;SGP - SECRETARIA DE GESTAO DE PESSOAS;CAPACITAÇÃO E APERFEIÇOAMENTO DE SERVIDORES DA JUSTIÇA ELEITORAL DO DISTRITO FEDERAL;EDF RHTINTE;33 - OUTRAS DESPESAS CORRENTES;33.90.33 - PASSAGENS E DESPESAS COM LOCOMOÇÃO;3390.33.01 - PASSAGENS PARA O PAÍS;PASSAGENS;0,00;8.000,00
02.128.0570.4091.0001 - CAPACITAÇÃO DE RECURSOS HUMANOS DA JUSTIÇA ELEITORAL - NACIONAL;AÇÃO ESTRATÉGICA;SGP - SECRETARIA DE GESTAO DE PESSOAS;CAPACITAÇÃO E APERFEIÇOAMENTO DE SERVIDORES DA JUSTIÇA ELEITORAL DO DISTRITO FEDERAL;EDF RHTINTE;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.48 - SERVIÇO DE SELEÇÃO E TREINAMENTO;SERVICOS PRESTADOS NAS AREAS DE RECRUTAMENTO, SELECAO E TREINAMENTO DE PESSOAL;377.800,00;370.000,00
02.128.0570.4091.0001 - CAPACITAÇÃO DE RECURSOS HUMANOS DA JUSTIÇA ELEITORAL - NACIONAL;AÇÃO ESTRATÉGICA;SGP - SECRETARIA DE GESTAO DE PESSOAS;CAPACITAÇÃO E APERFEIÇOAMENTO DOS SERVIDORES DA JUSTIÇA ELEITORAL DO DISTRITO FEDERAL - BOLSAS;EDF BOLSAS;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.48 - SERVIÇO DE SELEÇÃO E TREINAMENTO;SERVICOS PRESTADOS NAS AREAS DE RECRUTAMENTO, SELECAO E TREINAMENTO DE PESSOAL;200.000,00;0,00
02.128.0570.4091.0001 - CAPACITAÇÃO DE RECURSOS HUMANOS DA JUSTIÇA ELEITORAL - NACIONAL;AÇÃO ESTRATÉGICA;SGP - SECRETARIA DE GESTAO DE PESSOAS;CAPACITAÇÃO E APERFEIÇOAMENTO DOS SERVIDORES DA JUSTIÇA ELEITORAL DO DISTRITO FEDERAL - EAD;EDF CRHEAD;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.48 - SERVIÇO DE SELEÇÃO E TREINAMENTO;SERVICOS PRESTADOS NAS AREAS DE RECRUTAMENTO, SELECAO E TREINAMENTO DE PESSOAL;30.000,00;0,00
02.128.0570.4091.0001 - CAPACITAÇÃO DE RECURSOS HUMANOS DA JUSTIÇA ELEITORAL - NACIONAL;AÇÃO ESTRATÉGICA;SGP - SECRETARIA DE GESTAO DE PESSOAS;CAPACITAÇÃO E APERFEIÇOAMENTO DOS SERVIDORES DA JUSTIÇA ELEITORAL DO DISTRITO FEDERAL - T I;EDF CRHTI;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.48 - SERVIÇO DE SELEÇÃO E TREINAMENTO;SERVICOS PRESTADOS NAS AREAS DE RECRUTAMENTO, SELECAO E TREINAMENTO DE PESSOAL;241.420,00;0,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;EJE - ESCOLA JUDICIARIA ELEITORAL;COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;EDF FORCCID;33 - OUTRAS DESPESAS CORRENTES;33.90.32 - MATERIAL DE DISTRIBUIÇÃO GRATUITA;3390.32.09 - MATERIAL PARA DIVULGAÇÃO;CARTILHAS;61.800,00;5.150,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;EJE - ESCOLA JUDICIARIA ELEITORAL;COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;EDF FORCCID;33 - OUTRAS DESPESAS CORRENTES;33.90.32 - MATERIAL DE DISTRIBUIÇÃO GRATUITA;3390.32.09 - MATERIAL PARA DIVULGAÇÃO;PORTA-TÍTULO DE ELEITOR;15.000,00;14.850,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;EJE - ESCOLA JUDICIARIA ELEITORAL;COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;EDF FORCCID;33 - OUTRAS DESPESAS CORRENTES;33.90.32 - MATERIAL DE DISTRIBUIÇÃO GRATUITA;3390.32.09 - MATERIAL PARA DIVULGAÇÃO;TÍTULO DE ELEITOR;15.000,00;15.000,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;EJE - ESCOLA JUDICIARIA ELEITORAL;COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;EDF FORCCID;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.92 - SERVIÇOS DE PUBLICIDADE INSTITUCIONAL;SERVIÇOS DE FILMAGEM, PRODUÇÃO E EDIÇÃO DE VÍDEOS;24.000,00;8.000,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;SEBIB - SEÇAO DE BIBLIOTECA;DIVULGAÇÃO DA ATUAÇÃO DA JUSTIÇA ELEITORAL NA HISTÓRIA DO BRASIL E DO DISTRITO FEDERAL;EDF ATUJE;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.12 - LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;LOCAÇÃO DE EQUIPAMENTOS DIVERSOS;5.000,00;5.000,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;SEBIB - SEÇAO DE BIBLIOTECA;DIVULGAÇÃO DA ATUAÇÃO DA JUSTIÇA ELEITORAL NA HISTÓRIA DO BRASIL E DO DISTRITO FEDERAL;EDF ATUJE;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.59 - SERVIÇOS DE AUDIO, VÍDEO E FOTO;SERVIÇOS DE ÁUDIO, VÍDEO E FOTO;15.000,00;0,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;SEBIB - SEÇAO DE BIBLIOTECA;DIVULGAÇÃO DA ATUAÇÃO DA JUSTIÇA ELEITORAL NA HISTÓRIA DO BRASIL E DO DISTRITO FEDERAL;EDF ATUJE;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.63 - SERVIÇOS GRÁFICOS;SERVIÇOS GERAIS DE IMPRESSÃO;2.000,00;2.000,00
02.131.0570.2549.0053 - COMUNICAÇÃO E DIVULGAÇÃO INSTITUCIONAL;AÇÃO ESTRATÉGICA;SEBIB - SEÇAO DE BIBLIOTECA;DIVULGAÇÃO DA ATUAÇÃO DA JUSTIÇA ELEITORAL NA HISTÓRIA DO BRASIL E DO DISTRITO FEDERAL;EDF ATUJE;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.92 - SERVIÇOS DE PUBLICIDADE INSTITUCIONAL;SERVIÇOS DE FILMAGEM, PRODUÇÃO E EDIÇÃO DE VÍDEOS;3.000,00;0,00
TOTAL;;;;;;;;;22.107.773,30;13.691.854,80
