Unidade Orçamentária;;UG Executora;;PT;Ação Governo;;Plano Orçamentário;;PTRES;PI;;Fonte SOF;Fonte Recursos;Esfera Orçamentária;;Categoria Econômica Despesa;;Grupo Despesa;;Elemento Despesa;;Natureza Despesa;;Natureza Despesa Detalhada;;Tipo NE CCor;;Modalidade Licitação NE CCor;;Inciso NE CCor;Dia Emissão NE CCor;Mês Emissão NE CCor;Ano Emissão NE CCor;Nota Empenho CCor;Núm. Processo NE CCor;Doc - Observação;Favorecido NE CCor;;DESPESAS EMPENHADAS (CONTROLE EMPENHO);DESPESAS LIQUIDADAS (CONTROLE EMPENHO);DESPESAS INSCRITAS EM RPNP (CONTROLE EMPENHO);DESPESAS PAGAS (CONTROLE EMPENHO);RESTOS A PAGAR PROCESSADOS INSCRITOS;RESTOS A PAGAR PROCESSADOS PAGOS;RESTOS A PAGAR PROCESSADOS A PAGAR;RESTOS A PAGAR NAO PROCESSADOS INSCRITOS;RESTOS A PAGAR NAO PROCESSADOS REINSCRITOS;RESTOS A PAGAR NAO PROCESSADOS CANCELADOS;RESTOS A PAGAR NAO PROCESSADOS LIQUIDADOS;RESTOS A PAGAR NAO PROCESSADOS PAGOS;RESTOS A PAGAR NAO PROCESSADOS A PAGAR;LIQUIDACOES TOTAIS (EXERCICIO E RPNP);PAGAMENTOS TOTAIS (EXERCICIO E RAP)
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057000M10053;00M1;BENEFICIOS ASSISTENCIAIS DECORRENTES DO AUXILIO-FUNERAL E NA;0001;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;084776;ANA ATIVOS;AUXILIO NATALIDADE ATIVOS;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900805;AUXILIO NATALIDADE ATIVO CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000007;AUX. NATALIDADE ATIV;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE JUNHO DE 2016 - ATIVOS. PA SEI 44256020166078100. PRINCIPAL COM ORCAMENTO CUSTEIO;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;591,32;;;;;;;;;;;;591,32;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057000M10053;00M1;BENEFICIOS ASSISTENCIAIS DECORRENTES DO AUXILIO-FUNERAL E NA;0001;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;084776;ANA ATIVOS;AUXILIO NATALIDADE ATIVOS;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900805;AUXILIO NATALIDADE ATIVO CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000007;AUX. NATALIDADE ATIV;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE MARCO DE 2016 - ATIVOS. PA SEI 16593420166078100 PREDOC;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;1.773,96;;;;;;;;;;0,00;1.773,96
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057000M10053;00M1;BENEFICIOS ASSISTENCIAIS DECORRENTES DO AUXILIO-FUNERAL E NA;0001;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;084776;ANA ATIVOS;AUXILIO NATALIDADE ATIVOS;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900805;AUXILIO NATALIDADE ATIVO CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000007;AUX. NATALIDADE ATIV;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE MARCO DE 2016 - ATIVOS. PA SEI 16593420166078100 PRINCIPAL COM ORCAMENTO LIVRE ESCOLHA, AUXILIO NATALIDADE, AUXILIO PRE-ESCOLAR, AUX ALIMENTACAO AUX TRANSPORTE.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;1.773,96;;;;;;;;;;;;1.773,96;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;05/01/2015;JAN/2015;2015;070025000012015NE000010;AUX. CRECHE;2015NECT - AUXILIO-CRECHE, EXERCICIO 2015.                                    CANCELAMENTO DO SALDO REMANESCENTE INSCRITO EM RESTOS A PAGAR NAO PROCESSADOS.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;;;;;;;;;;19.496,95;;;(19.496,95);;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;05/01/2015;JAN/2015;2015;070025000012015NE000010;AUX. CRECHE;NAO SE APLICA;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;;;;;;;;19.981,20;;;;;19.981,20;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;05/01/2015;JAN/2015;2015;070025000012015NE000010;AUX. CRECHE;PAGAMENTO DA FOLHA SUPLEMENTAR N 3 REFERENTE A AQ, SUBSTITUICAO E AUXILIO PRE-ESCOLAR. PA SEI 15026120166078100. DADOS DE PAGAMENTO BB.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;;;;;;;;;;;0,00;484,25;(484,25);0,00;484,25
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;05/01/2015;JAN/2015;2015;070025000012015NE000010;AUX. CRECHE;PAGAMENTO DA FOLHA SUPLEMENTAR N 3 REFERENTE A AQ, SUBSTITUICAO E AUXILIO PRE-ESCOLAR. PA SEI 15026120166078100. PRINCIPAL COM ORCAMENTO AUXILIO PRE-ESCOLAR.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;;;;;;;;;;;994,00;;0,00;994,00;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;05/01/2015;JAN/2015;2015;070025000012015NE000010;AUX. CRECHE;PAGAMENTO DA FOLHA SUPLEMENTAR N 3 REFERENTE A AQ, SUBSTITUICAO E AUXILIO PRE-ESCOLAR. PA SEI 15026120166078100. PRINCIPAL COM ORCAMENTO AUXILIO PRE-ESCOLAR. CANCELAMENTO PARA AJUSTE NO VALOR;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;;;;;;;;;;;(509,75);;0,00;(509,75);
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000010;AUX. CRECHE;2016NECT - AUXILIO-CRECHE, EXERCICIO 2016.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;453.667,95;;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000010;AUX. CRECHE;CANCELAMENTO DA FOLHA PARA AJUSTE DE VALORES DE DESPESA A ANULAR.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;(31.012,85);;0,00;;;;;;;;;;(31.012,85);0,00
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000010;AUX. CRECHE;FOLHA DE PAGAMENTO AGOSTO/2016. ATIVOS DADOS BANCARIOS (OUTROS BANCOS).;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;34.908,88;;;;;;;;;;0,00;34.908,88
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000010;AUX. CRECHE;FOLHA DE PAGAMENTO DE OUTUBRO/2016. ATIVOS. DADOS BANCARIOS - OUTROS BANCOS.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;38.689,65;;;;;;;;;;0,00;38.689,65
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000010;AUX. CRECHE;FOLHA DE PAGAMENTO DE SERVIDORES ATIVOS REFERENTE AO MES DE DEZEMBRO DE 2016 - PA SEI 0008637-27.2016.6.07.8100;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;38.344,73;;38.344,73;;;;;;;;;;38.344,73;38.344,73
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000010;AUX. CRECHE;FOLHA DE PAGAMENTO DE SERVIDORES ATIVOS, REFERENTE AO DE OUTUBRO DE 2016 - DEVOLUCAO AUX TRNSP/ALIM E PRE ESCOLAR - PA SEI 0007637-89.2016.6.07.810;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;(1.153,35);;0,00;;;;;;;;;;(1.153,35);0,00
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000010;AUX. CRECHE;FOLHA DE PAGAMENTO DE SERVIDORES ATIVOS, REFERENTE AO DE OUTUBRO DE 2016 - PA SEI 0007637-89.2016.6.07.810;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;39.843,00;;;;;;;;;;;;39.843,00;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000010;AUX. CRECHE;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 02 DE DEZEMBRO/2016, REFERENTE AOS VALORES RETROATIVOS DO AUXILIO ALIMENTACAO E DO AUXILIO PRE-ESCOLAR DO PERIODO DE DE FEVEREIRO A JULHO DE 2016. PA 0008727-35.2016.6.07.8100;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;21.977,27;;;;;;;;;;;;21.977,27;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000010;AUX. CRECHE;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 02 DE DEZEMBRO/2016, REFERENTE AOS VALORES RETROATIVOS DO AUXILIO ALIMENTACAO E DO AUXILIO PRE-ESCOLAR. PA 0008727-35.2016.6.07.8100;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;21.977,27;;;;;;;;;;0,00;21.977,27
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000010;AUX. CRECHE;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 06 DE NOVEMBRO/2016, REFERENTE AOS BENEFICIOS DE AUXILIO-ALIMENTACAO (DEZEMBRO/2016), AUXILIO-TRANSPORTE (DEZEMBRO/2016) E AUXILIO PRE-ESCOLAR (NOVEMBRO/2016), CONFORME PA SEI 000.8357-56.2016.6.07.8100.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;36.697,50;;;;;;;;;;;;36.697,50;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000010;AUX. CRECHE;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 06 DE NOVEMBRO/2016, REFERENTE AOS BENEFICIOS DE AUXILIO-ALIMENTACAO (DEZEMBRO/2016), AUXILIO-TRANSPORTE (DEZEMBRO/2016) E AUXILIO PRE-ESCOLAR (NOVEMBRO/2016), CONFORME PA SEI 000.8357-56.2016.6.07.8100. DADOS BANCARIOS BANCO DO BRASIL.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;1.050,27;;;;;;;;;;0,00;1.050,27
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000010;AUX. CRECHE;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 06 DE NOVEMBRO/2016, REFERENTE AOS BENEFICIOS DE AUXILIO-ALIMENTACAO (DEZEMBRO/2016), AUXILIO-TRANSPORTE (DEZEMBRO/2016) E AUXILIO PRE-ESCOLAR (NOVEMBRO/2016), CONFORME PA SEI 000.8357-56.2016.6.07.8100. DADOS BANCARIOS OUTROS BANCOS.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;34.249,23;;;;;;;;;;0,00;34.249,23
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02331057020100053;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;0001;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;084777;APE NORMAL;ASSIST PRE-ESCOLAR NORMAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;08;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;33900809;AUXILIO-CRECHE CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000010;AUX. CRECHE;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 06 DE NOVEMBRO/2016, REFERENTE AOS BENEFICIOS DE AUXILIO-ALIMENTACAO (DEZEMBRO/2016), AUXILIO-TRANSPORTE (DEZEMBRO/2016) E AUXILIO PRE-ESCOLAR (NOVEMBRO/2016), CONFORME PA SEI 000.8357-56.2016.6.07.8100. PENSAO ALIMENTICIA BANCO DO BRASIL.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;699,00;;;;;;;;;;0,00;699,00
